[17:10:04] [LOGGING]	 STARTING LOGGING
[18:47:52] [PLAYER]	 [0]Start Player
[18:47:54] [PLAYER]	 [0]End Player
[18:47:54] [PLAYER]	 [0]speaking false
[18:47:54] [TTS]	 End speaking
[18:47:54] [ENGINE - KINECT_0]	 SpeechRecognized: 2774,8993ms Text: SARAH quelle heure est il
[18:47:55] [ENGINE - KINECT_0]	 AudioStateChanged (47:55.6):Speech
[18:47:55] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:47:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8415625
[18:47:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,6229406
[18:47:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,523122
[18:47:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,4200142
[18:47:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,532058
[18:47:59] [ENGINE - KINECT_0]	 AudioStateChanged (47:59.5):Silence
[18:48:03] [ENGINE - KINECT_0]	 AudioStateChanged (48:03.6):Speech
[18:48:03] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:48:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,02809176
[18:48:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,3510171
[18:48:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,3842728
[18:48:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,3102186
[18:48:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,3132727
[18:48:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,2807815
[18:48:07] [ENGINE - KINECT_0]	 AudioStateChanged (48:07.3):Silence
[18:48:30] [ENGINE - KINECT_0]	 AudioStateChanged (48:30.0):Speech
[18:48:30] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:48:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,04313404
[18:48:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,3843156
[18:48:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,3169501
[18:48:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,3375703
[18:48:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire => 0,2470692
[18:48:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de => 0,2442498
[18:48:33] [ENGINE - KINECT_0]	 AudioStateChanged (48:33.5):Silence
[18:48:44] [ENGINE - KINECT_0]	 AudioStateChanged (48:44.4):Speech
[18:48:44] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:48:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,7893056
[18:48:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,2827215
[18:48:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,2537786
[18:48:45] [ENGINE - KINECT_0]	 AudioStateChanged (48:45.6):Silence
[18:48:50] [ENGINE - KINECT_0]	 AudioStateChanged (48:50.2):Speech
[18:48:50] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:48:50] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,04201543
[18:48:50] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,5916137
[18:48:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,590968
[18:48:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,5366895
[18:48:51] [ENGINE - KINECT_0]	 AudioStateChanged (48:51.8):Silence
[18:48:51] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8988801 (0,6) / 0,9151207 (SARAH) Device:  Text: SARAH quelle heure est il
[18:48:51] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8988801 (0,6) / 0,9151207 (SARAH) Device:  Text: SARAH quelle heure est il
[18:48:51] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.899" confidence="0.899">
  <action confidence="0.918" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.899" confidence="0.899">
    <action confidence="0.918" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[18:48:51] [CONTEXT]	 Reset timeout
[18:48:51] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.8988801&client=SARAH1&profile=Unknow_9439&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:48:51] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.8988801&client=SARAH1&profile=Unknow_9439&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:50:19] [WATCHER]	 Stop watching
[18:50:19] [GRAMMAR]	 Ignoring: time.xml (no changes)
[18:50:19] [GRAMMAR]	 Ignoring: dictionary.xml (no changes)
[18:50:19] [GRAMMAR]	 Load file: dot_itineraire.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_itineraire\dot_itineraire.xml
[18:50:19] [GRAMMAR]	 Ignoring: dot_meteo.xml (no changes)
[18:50:19] [GRAMMAR]	 Ignoring: meteo2.xml (no changes)
[18:50:19] [WATCHER]	 Start watching
[18:50:19] [GRAMMAR]	 Context: default
[18:50:19] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_itineraire.xml, dot_meteo.xml, meteo2.xml
[18:50:19] [CONTEXT]	 time.xml = True
[18:50:19] [CONTEXT]	 dictionary.xml = True
[18:50:19] [CONTEXT]	 dot_itineraire.xml = True
[18:50:19] [CONTEXT]	 dot_meteo.xml = True
[18:50:19] [CONTEXT]	 meteo2.xml = True
[18:50:19] [GRAMMAR]	 File: Load Grammar to Engine
[18:50:19] [GRAMMAR]	 File: Load: dot_itineraire.xml Enabled: True
[18:50:19] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:50:19] [GRAMMAR]	 KINECT_0: Load: dot_itineraire.xml Enabled: True
[18:50:19] [CONTEXT]	 Reset timeout
[18:50:26] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:50:26] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:50:26] [ENGINE - KINECT_0]	 SpeechRecognized: 94567,07ms Text: SARAH quelle heure est il
[18:50:26] [ENGINE - KINECT_0]	 AudioStateChanged (50:26.4):Speech
[18:50:26] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:50:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,016462
[18:50:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche => 0,5569447
[18:50:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi => 0,5860384
[18:50:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi la => 0,5855604
[18:50:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi la météo => 0,6826609
[18:50:26] [ENGINE - KINECT_0]	 AudioStateChanged (50:26.4):Silence
[18:50:26] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9744051 (0,6) / 0,9689213 (SARAH) Device:  Text: SARAH Affiche moi la météo
[18:50:26] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9744051 (0,6) / 0,9689213 (SARAH) Device:  Text: SARAH Affiche moi la météo
[18:50:26] [ENGINE - KINECT_0]	 <SML text="SARAH Affiche moi la météo" utteranceConfidence="0.974" confidence="0.974">
  <action confidence="0.963" uri="http://127.0.0.1:8080/sarah/dot_meteo" />
  <alternate Rank="1" text="SARAH Affiche moi la météo" utteranceConfidence="0.974" confidence="0.974">
    <action confidence="0.963" uri="http://127.0.0.1:8080/sarah/dot_meteo" />
  </alternate>
</SML>
[18:50:26] [CONTEXT]	 Reset timeout
[18:50:26] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_meteo?confidence=0.9744051&client=SARAH1&profile=Unknow_9439&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:50:26] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_meteo?confidence=0.9744051&client=SARAH1&profile=Unknow_9439&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:50:27] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:50:27] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:50:27] [ENGINE - KINECT_0]	 SpeechRecognized: 1086,5548ms Text: SARAH Affiche moi la météo
[18:50:27] [ENGINE - KINECT_0]	 AudioStateChanged (50:27.5):Speech
[18:50:27] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:50:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,02181968
[18:50:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche => 0,1905971
[18:50:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi la => 0,2150798
[18:50:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi la météo => 0,3692395
[18:50:27] [ENGINE - KINECT_0]	 AudioStateChanged (50:27.5):Silence
[18:50:27] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,673795 (0,6) / 0,8127367 (SARAH) Device:  Text: SARAH Affiche moi la météo
[18:50:27] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,673795 (0,6) / 0,8127367 (SARAH) Device:  Text: SARAH Affiche moi la météo
[18:50:27] [ENGINE - KINECT_0]	 <SML text="SARAH Affiche moi la météo" utteranceConfidence="0.674" confidence="0.674">
  <action confidence="0.472" uri="http://127.0.0.1:8080/sarah/dot_meteo" />
  <alternate Rank="1" text="SARAH Affiche moi la météo" utteranceConfidence="0.674" confidence="0.674">
    <action confidence="0.472" uri="http://127.0.0.1:8080/sarah/dot_meteo" />
  </alternate>
</SML>
[18:50:27] [CONTEXT]	 Reset timeout
[18:50:27] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_meteo?confidence=0.673795&client=SARAH1&profile=Unknow_9439&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:50:27] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_meteo?confidence=0.673795&client=SARAH1&profile=Unknow_9439&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:50:28] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:50:28] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:50:28] [ENGINE - KINECT_0]	 SpeechRecognized: 1078,7408ms Text: SARAH Affiche moi la météo
[18:50:28] [ENGINE - KINECT_0]	 AudioStateChanged (50:28.6):Speech
[18:50:28] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:50:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,01960093
[18:50:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche => 0,4145243
[18:50:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi la => 0,4883413
[18:50:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi la météo => 0,4579337
[18:50:28] [ENGINE - KINECT_0]	 AudioStateChanged (50:28.6):Silence
[18:50:28] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8657896 (0,6) / 0,9340005 (SARAH) Device:  Text: SARAH Affiche moi la météo
[18:50:28] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8657896 (0,6) / 0,9340005 (SARAH) Device:  Text: SARAH Affiche moi la météo
[18:50:28] [ENGINE - KINECT_0]	 <SML text="SARAH Affiche moi la météo" utteranceConfidence="0.866" confidence="0.866">
  <action confidence="0.651" uri="http://127.0.0.1:8080/sarah/dot_meteo" />
  <alternate Rank="1" text="SARAH Affiche moi la météo" utteranceConfidence="0.866" confidence="0.866">
    <action confidence="0.651" uri="http://127.0.0.1:8080/sarah/dot_meteo" />
  </alternate>
</SML>
[18:50:28] [CONTEXT]	 Reset timeout
[18:50:28] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_meteo?confidence=0.8657896&client=SARAH1&profile=Unknow_9439&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:50:28] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_meteo?confidence=0.8657896&client=SARAH1&profile=Unknow_9439&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:50:29] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:50:29] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:50:29] [ENGINE - KINECT_0]	 SpeechRecognized: 1095,3725ms Text: SARAH Affiche moi la météo
[18:50:29] [ENGINE - KINECT_0]	 AudioStateChanged (50:29.7):Speech
[18:50:29] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:50:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,05169582
[18:50:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,2503754
[18:50:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,2288088
[18:50:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,2120098
[18:50:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,2358107
[18:50:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,2029116
[18:50:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,2324525
[18:50:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,2090315
[18:50:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,233274
[18:50:29] [ENGINE - KINECT_0]	 AudioStateChanged (50:29.8):Silence
[19:00:22] [LOGGING]	 STARTING LOGGING
[19:00:22] [INIT]	 ==========================================
[19:00:22] [INIT]	 S.A.R.A.H. => KINECT
[19:00:22] [INIT]	 ==========================================
[19:00:22] [INIT]	 Server: http://127.0.0.1:8080
[19:00:22] [INIT]	 Confidence: 0,6
[19:00:22] [INIT]	 ==========================================
[19:00:23] [KINECT]	 Setup sensor stream
[19:00:23] [KINECT]	 Start sensor
[19:00:23] [INIT]	 Starting Server: http://169.254.80.80:8888/
[19:00:23] [INIT]	 Starting Server: http://127.0.0.1:8888/
[19:00:23] [WATCHER]	 Stop watching
[19:00:23] [GRAMMAR]	 Load file: time.xml : C:\Users\Tasa_PC\Documents\Projet\macros\time.xml
[19:00:23] [GRAMMAR]	 Add to context list: time.xml
[19:00:23] [WATCHER]	 Watching directory: macros
[19:00:23] [GRAMMAR]	 Load file: dictionary.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dictionary\dictionary.xml
[19:00:23] [GRAMMAR]	 Add to context list: dictionary.xml
[19:00:23] [GRAMMAR]	 Load file: dot_itineraire.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_itineraire\dot_itineraire.xml
[19:00:23] [GRAMMAR]	 Add to context list: dot_itineraire.xml
[19:00:23] [GRAMMAR]	 Load file: dot_meteo.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_meteo\dot_meteo.xml
[19:00:23] [GRAMMAR]	 Add to context list: dot_meteo.xml
[19:00:23] [GRAMMAR]	 Load file: meteo2.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\meteo2\meteo2.xml
[19:00:23] [GRAMMAR]	 Add to context list: meteo2.xml
[19:00:23] [WATCHER]	 Watching directory: plugins
[19:00:23] [WATCHER]	 Start watching
[19:00:23] [GRAMMAR]	 Context: default
[19:00:23] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_itineraire.xml, dot_meteo.xml, meteo2.xml
[19:00:23] [CONTEXT]	 time.xml = True
[19:00:23] [CONTEXT]	 dictionary.xml = True
[19:00:23] [CONTEXT]	 dot_itineraire.xml = True
[19:00:23] [CONTEXT]	 dot_meteo.xml = True
[19:00:23] [CONTEXT]	 meteo2.xml = True
[19:00:24] [GRAMMAR]	 File: Load Grammar to Engine
[19:00:24] [GRAMMAR]	 File: Load: time.xml Enabled: True
[19:00:24] [GRAMMAR]	 File: Load Grammar to Engine
[19:00:24] [GRAMMAR]	 File: Load: dictionary.xml Enabled: True
[19:00:24] [GRAMMAR]	 File: Load Grammar to Engine
[19:00:24] [GRAMMAR]	 File: Load: dot_itineraire.xml Enabled: True
[19:00:24] [GRAMMAR]	 File: Load Grammar to Engine
[19:00:24] [GRAMMAR]	 File: Load: dot_meteo.xml Enabled: True
[19:00:24] [GRAMMAR]	 File: Load Grammar to Engine
[19:00:24] [GRAMMAR]	 File: Load: meteo2.xml Enabled: True
[19:00:24] [ENGINE - File]	 Init recognizer
[19:00:24] [ENGINE - File]	 AudioLevel: 0
[19:00:24] [ENGINE - File]	 MaxAlternates: 1
[19:00:24] [ENGINE - File]	 BabbleTimeout: 00:00:00
[19:00:24] [ENGINE - File]	 InitialSilenceTimeout: 00:00:00
[19:00:24] [ENGINE - File]	 EndSilenceTimeout: 00:00:00.1500000
[19:00:24] [ENGINE - File]	 EndSilenceTimeoutAmbiguous: 00:00:00.5000000
[19:00:24] [KINECT_0]	 AutomaticGainControlEnabled : False
[19:00:24] [KINECT_0]	 BeamAngle : 0
[19:00:24] [KINECT_0]	 EchoCancellationMode : CancellationAndSuppression
[19:00:24] [KINECT_0]	 EchoCancellationSpeakerIndex : 1
[19:00:24] [KINECT_0]	 NoiseSuppression : True
[19:00:24] [KINECT_0]	 SoundSourceAngle : 0
[19:00:24] [KINECT_0]	 SoundSourceAngleConfidence : 0
