[15:48:46] [LOGGING]	 STARTING LOGGING
[17:04:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps après demain ce => 0,2320816
[17:04:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps après demain dans => 0,3413293
[17:04:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps après demain dans la journée => 0,2906097
[17:04:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps après demain dans la journée à => 0,2377687
[17:04:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps après demain dans la journée à Rennes => 0,2200879
[17:04:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps après demain dans la journée selon => 0,2500534
[17:04:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps après demain dans la journée selon toi à ... => 0,2386024
[17:04:36] [ENGINE - KINECT_0]	 AudioStateChanged (04:36.8):Silence
[17:04:38] [ENGINE - KINECT_0]	 AudioStateChanged (04:38.3):Speech
[17:04:38] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:04:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,4746301
[17:04:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,4407087
[17:04:39] [ENGINE - KINECT_0]	 AudioStateChanged (04:39.4):Silence
[17:04:41] [ENGINE - KINECT_0]	 AudioStateChanged (04:41.1):Speech
[17:04:41] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:04:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:04:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,1050886
[17:04:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,1188211
[17:04:41] [ENGINE - KINECT_0]	 AudioStateChanged (04:41.8):Silence
[17:04:42] [ENGINE - KINECT_0]	 AudioStateChanged (04:42.8):Speech
[17:04:42] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:04:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,001
[17:04:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment je dois => 0,06761291
[17:04:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment je => 0,001
[17:04:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,3037258
[17:04:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment je dois => 0,101242
[17:04:45] [ENGINE - KINECT_0]	 AudioStateChanged (04:45.1):Silence
[17:04:46] [ENGINE - KINECT_0]	 AudioStateChanged (04:46.8):Speech
[17:04:46] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:04:46] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:04:47] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis => 0,3948833
[17:04:47] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,1674456
[17:04:47] [ENGINE - KINECT_0]	 AudioStateChanged (04:47.9):Silence
[17:04:49] [ENGINE - KINECT_0]	 AudioStateChanged (04:49.3):Speech
[17:04:49] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:04:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:04:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,2229414
[17:04:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,3955202
[17:04:50] [ENGINE - KINECT_0]	 AudioStateChanged (04:50.4):Silence
[17:05:10] [ENGINE - KINECT_0]	 AudioStateChanged (05:10.1):Speech
[17:05:10] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1611608
[17:05:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,7700003
[17:05:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,5576051
[17:05:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,6914932
[17:05:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,09198309
[17:05:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle heure => 0,09084184
[17:05:14] [ENGINE - KINECT_0]	 AudioStateChanged (05:14.2):Silence
[17:05:14] [ENGINE - KINECT_0]	 AudioStateChanged (05:14.6):Speech
[17:05:14] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:05:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,3635714
[17:05:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va => 0,4538865
[17:05:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il pleut après => 0,3650398
[17:05:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,3871576
[17:05:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il pleut en => 0,3986674
[17:05:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau en => 0,3913456
[17:05:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau dans la => 0,3725674
[17:05:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il pleut vendredi dans => 0,2410298
[17:05:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau dans la nuit => 0,2861065
[17:05:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau dans la nuit à => 0,2819731
[17:05:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau dans la nuit à Rennes => 0,2644122
[17:05:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il pleut selon toi à ... => 0,3556524
[17:05:21] [ENGINE - KINECT_0]	 AudioStateChanged (05:21.5):Silence
[17:05:21] [ENGINE - KINECT_0]	 AudioStateChanged (05:21.7):Speech
[17:05:21] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:05:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,18546
[17:05:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,1408938
[17:05:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,347233
[17:05:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelles sont => 0,2455481
[17:05:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il pleut => 0,001
[17:05:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,001
[17:05:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps dans la nuit => 0,2810157
[17:05:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps dans la nuit à => 0,3019957
[17:05:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,001
[17:05:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps dans la nuit à Rennes => 0,2825752
[17:05:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,001
[17:05:24] [ENGINE - KINECT_0]	 AudioStateChanged (05:24.7):Silence
[17:05:26] [ENGINE - KINECT_0]	 AudioStateChanged (05:26.2):Speech
[17:05:26] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,2519299
[17:05:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera => 0,3112319
[17:05:26] [ENGINE - KINECT_0]	 AudioStateChanged (05:26.9):Silence
[17:05:28] [ENGINE - KINECT_0]	 AudioStateChanged (05:28.1):Speech
[17:05:28] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:05:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,2465173
[17:05:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,2462879
[17:05:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera => 0,2595163
[17:05:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel => 0,2779785
[17:05:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps => 0,2630264
[17:05:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps lundi à => 0,3082883
[17:05:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps mardi => 0,2722169
[17:05:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps lundi à Rennes => 0,2737589
[17:05:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps mardi en ce moment => 0,270306
[17:05:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps mardi en ce moment à => 0,2540775
[17:05:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps selon toi à ... => 0,2821678
[17:05:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps selon toi à ... => 0,2821678
[17:05:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps selon toi à ... => 0,2821678
[17:05:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps selon toi à ... => 0,2821678
[17:05:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps selon toi à ... => 0,2821678
[17:05:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps selon toi à ... => 0,2821678
[17:05:38] [ENGINE - KINECT_0]	 AudioStateChanged (05:38.9):Silence
[17:05:39] [ENGINE - KINECT_0]	 AudioStateChanged (05:39.2):Speech
[17:05:39] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:05:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,1810217
[17:05:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,5407278
[17:05:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,2071924
[17:05:40] [ENGINE - KINECT_0]	 AudioStateChanged (05:40.6):Silence
[17:05:41] [ENGINE - KINECT_0]	 AudioStateChanged (05:41.0):Speech
[17:05:41] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:05:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,001
[17:05:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,1205858
[17:05:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,3439212
[17:05:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,2445827
[17:05:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,20621
[17:05:43] [ENGINE - KINECT_0]	 AudioStateChanged (05:43.1):Silence
[17:05:43] [ENGINE - KINECT_0]	 AudioStateChanged (05:43.6):Speech
[17:05:43] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:05:43] [ENGINE - KINECT_0]	 AudioStateChanged (05:43.9):Silence
[17:05:45] [ENGINE - KINECT_0]	 AudioStateChanged (05:45.5):Speech
[17:05:45] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,1635274
[17:05:46] [ENGINE - KINECT_0]	 AudioStateChanged (05:46.8):Silence
[17:05:48] [ENGINE - KINECT_0]	 AudioStateChanged (05:48.4):Speech
[17:05:48] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:48] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,09076881
[17:05:48] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,2482625
[17:05:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire => 0,2186061
[17:05:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de => 0,1938571
[17:05:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de ... => 0,2603849
[17:05:50] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de ... => 0,2603849
[17:05:50] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de ... => 0,2603849
[17:05:52] [ENGINE - KINECT_0]	 AudioStateChanged (05:52.9):Silence
[17:05:54] [ENGINE - KINECT_0]	 AudioStateChanged (05:54.2):Speech
[17:05:54] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:05:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,001
[17:05:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,3350687
[17:05:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,3823358
[17:05:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,3775379
[17:05:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,1890828
[17:05:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi la => 0,2562701
[17:05:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,2126554
[17:05:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,1462537
[17:05:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps demain à Rennes => 0,2280457
[17:05:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps demain dans la nuit à => 0,2029545
[17:05:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis moi un itineraire de ... => 0,3148851
[17:05:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis moi un itineraire de ... => 0,3148851
[17:06:00] [ENGINE - KINECT_0]	 AudioStateChanged (06:00.2):Silence
[17:06:01] [ENGINE - KINECT_0]	 AudioStateChanged (06:01.5):Speech
[17:06:01] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:06:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:06:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,6801388
[17:06:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait => 0,5362036
[17:06:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel => 0,5111848
[17:06:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps => 0,4539678
[17:06:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain => 0,5063173
[17:06:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps dans la => 0,4953393
[17:06:05] [ENGINE - KINECT_0]	 AudioStateChanged (06:05.4):Silence
[17:06:05] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,4224565 (0,4) / 0,7071223 (SARAH) Device:  Text: SARAH quelle heure est il
[17:06:05] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,4224565 (0,4) / 0,7071223 (SARAH) Device:  Text: SARAH quelle heure est il
[17:06:05] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.422" confidence="0.422">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.422" confidence="0.422">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[17:06:05] [CONTEXT]	 Reset timeout
[17:06:05] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.4224565&client=SARAH1&profile=Unknow_5531&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[17:06:05] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.4224565&client=SARAH1&profile=Unknow_5531&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[17:06:05] [TTS]	 Try speaking ... il est 17 heure 6 
[17:06:05] [TTS]	 [0] Say: il est 17 heure 6 
[17:06:05] [PLAYER]	 [0]Start Player
[17:06:07] [PLAYER]	 [0]End Player
[17:06:07] [PLAYER]	 [0]speaking false
[17:06:07] [TTS]	 End speaking
[17:06:07] [ENGINE - KINECT_0]	 SpeechRecognized: 2294,92ms Text: SARAH quelle heure est il
[17:06:07] [ENGINE - KINECT_0]	 AudioStateChanged (06:07.7):Speech
[17:06:07] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:06:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:06:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,1881025
[17:06:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:06:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,1609552
[17:06:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,1952163
[17:06:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,1825339
[17:06:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,4047706
[17:06:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,3795325
[17:06:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,3920967
[17:06:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps demain dans => 0,225301
[17:06:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps demain dans la => 0,2355175
[17:06:12] [ENGINE - KINECT_0]	 AudioStateChanged (06:12.0):Silence
[17:06:12] [ENGINE - KINECT_0]	 AudioStateChanged (06:12.2):Speech
[17:06:12] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:06:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:06:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1962437
[17:06:15] [ENGINE - KINECT_0]	 AudioStateChanged (06:15.6):Silence
[17:06:19] [ENGINE - KINECT_0]	 AudioStateChanged (06:19.3):Speech
[17:06:19] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:06:19] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,2696635
[17:06:19] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,1376635
[17:06:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait => 0,293005
[17:06:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,1835279
[17:06:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,1090406
[17:06:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est t'il => 0,02937806
[17:06:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est t'il passé => 0,02692975
[17:06:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est t'il passé la => 0,1155099
[17:06:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est t'il passé la semaine => 0,1573754
[17:06:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est t'il passé la semaine dernière => 0,1343306
[17:06:24] [ENGINE - KINECT_0]	 AudioStateChanged (06:24.2):Silence
[17:06:27] [ENGINE - KINECT_0]	 AudioStateChanged (06:27.8):Speech
[17:06:27] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:06:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,1241064
[17:06:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle est la => 0,1749995
[17:06:28] [ENGINE - KINECT_0]	 AudioStateChanged (06:28.6):Silence
[17:06:29] [ENGINE - KINECT_0]	 AudioStateChanged (06:29.3):Speech
[17:06:29] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:06:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,1024013
[17:06:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[17:06:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,1604175
[17:06:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,1166595
[17:06:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Raconte moi => 0,0009999999
[17:06:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est t'il => 0,01113688
[17:06:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps lundi à => 0,1211772
[17:06:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps lundi à Rennes => 0,239799
[17:06:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps lundi après-midi => 0,03243683
[17:06:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps lundi après-midi selon => 0,02987531
[17:06:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps lundi après-midi selon toi à => 0,02559411
[17:06:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps lundi après-midi selon toi à ... => 0,02698778
[17:06:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps lundi après-midi selon toi à ... => 0,02698778
[17:06:37] [ENGINE - KINECT_0]	 AudioStateChanged (06:37.8):Silence
[17:06:38] [ENGINE - KINECT_0]	 AudioStateChanged (06:38.1):Speech
[17:06:38] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[17:06:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,3251653
[17:06:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait => 0,396976
[17:06:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel => 0,3030681
[17:06:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain => 0,347822
[17:06:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain en => 0,2630994
[17:06:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain dans la journée => 0,2024768
